ROWID,Datacode,Rectype,Recyear,Season,Watershed_name,Line,Species,Count,Common_name
435,CSM01,1,1997,AU,4B,E,Peromyscus_maniculatus,2,Deer mouse
435,CSM01,1,1997,AU,4B,E,Reithrodontomys_megalotis,3,Western harvest mouse
435,CSM01,1,1997,AU,4B,E,Sigmodon_hispidus,0,Hispid cotton rat
435,CSM01,1,1997,AU,4B,E,Blarina_hylophaga,3,Elliot's short-tailed shrew
435,CSM01,1,1997,AU,4B,E,Reithrodontomys_montanus,0,Plains harvest mouse
435,CSM01,1,1997,AU,4B,E,Spermophilus_tridecemlineatus,1,Thirteen-lined ground squirrel
435,CSM01,1,1997,AU,4B,E,Microtus_ochrogaster,1,Prairie vole
435,CSM01,1,1997,AU,4B,E,Peromyscus_leucopus,1,White-footed mouse
435,CSM01,1,1997,AU,4B,E,Chaetodipus_hispidus,0,Hispid pocket mouse
435,CSM01,1,1997,AU,4B,E,Mus_musculus,0,House mouse
435,CSM01,1,1997,AU,4B,E,Neotoma_floridana,0,Eastern woodrat
435,CSM01,1,1997,AU,4B,E,Synaptomys_cooperi,2,Southern bog lemming
435,CSM01,1,1997,AU,4B,E,Zapus_hudsonius,0,Meadow jumping mouse
435,CSM01,1,1997,AU,4B,E,Cryptotis_parva,2,North American least shrew
436,CSM01,1,1997,AU,4B,W,Peromyscus_maniculatus,1,Deer mouse
436,CSM01,1,1997,AU,4B,W,Reithrodontomys_megalotis,2,Western harvest mouse
436,CSM01,1,1997,AU,4B,W,Sigmodon_hispidus,1,Hispid cotton rat
436,CSM01,1,1997,AU,4B,W,Blarina_hylophaga,3,Elliot's short-tailed shrew
436,CSM01,1,1997,AU,4B,W,Reithrodontomys_montanus,0,Plains harvest mouse
436,CSM01,1,1997,AU,4B,W,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
436,CSM01,1,1997,AU,4B,W,Microtus_ochrogaster,0,Prairie vole
436,CSM01,1,1997,AU,4B,W,Peromyscus_leucopus,13,White-footed mouse
436,CSM01,1,1997,AU,4B,W,Chaetodipus_hispidus,0,Hispid pocket mouse
436,CSM01,1,1997,AU,4B,W,Mus_musculus,0,House mouse
436,CSM01,1,1997,AU,4B,W,Neotoma_floridana,0,Eastern woodrat
436,CSM01,1,1997,AU,4B,W,Synaptomys_cooperi,0,Southern bog lemming
436,CSM01,1,1997,AU,4B,W,Zapus_hudsonius,0,Meadow jumping mouse
436,CSM01,1,1997,AU,4B,W,Cryptotis_parva,0,North American least shrew
437,CSM01,1,1997,AU,1D,E,Peromyscus_maniculatus,14,Deer mouse
437,CSM01,1,1997,AU,1D,E,Reithrodontomys_megalotis,0,Western harvest mouse
437,CSM01,1,1997,AU,1D,E,Sigmodon_hispidus,0,Hispid cotton rat
437,CSM01,1,1997,AU,1D,E,Blarina_hylophaga,1,Elliot's short-tailed shrew
437,CSM01,1,1997,AU,1D,E,Reithrodontomys_montanus,0,Plains harvest mouse
437,CSM01,1,1997,AU,1D,E,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
437,CSM01,1,1997,AU,1D,E,Microtus_ochrogaster,0,Prairie vole
437,CSM01,1,1997,AU,1D,E,Peromyscus_leucopus,0,White-footed mouse
437,CSM01,1,1997,AU,1D,E,Chaetodipus_hispidus,0,Hispid pocket mouse
437,CSM01,1,1997,AU,1D,E,Mus_musculus,0,House mouse
437,CSM01,1,1997,AU,1D,E,Neotoma_floridana,0,Eastern woodrat
437,CSM01,1,1997,AU,1D,E,Synaptomys_cooperi,0,Southern bog lemming
437,CSM01,1,1997,AU,1D,E,Zapus_hudsonius,0,Meadow jumping mouse
437,CSM01,1,1997,AU,1D,E,Cryptotis_parva,0,North American least shrew
438,CSM01,1,1997,AU,1D,W,Peromyscus_maniculatus,3,Deer mouse
438,CSM01,1,1997,AU,1D,W,Reithrodontomys_megalotis,0,Western harvest mouse
438,CSM01,1,1997,AU,1D,W,Sigmodon_hispidus,0,Hispid cotton rat
438,CSM01,1,1997,AU,1D,W,Blarina_hylophaga,0,Elliot's short-tailed shrew
438,CSM01,1,1997,AU,1D,W,Reithrodontomys_montanus,0,Plains harvest mouse
438,CSM01,1,1997,AU,1D,W,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
438,CSM01,1,1997,AU,1D,W,Microtus_ochrogaster,0,Prairie vole
438,CSM01,1,1997,AU,1D,W,Peromyscus_leucopus,1,White-footed mouse
438,CSM01,1,1997,AU,1D,W,Chaetodipus_hispidus,0,Hispid pocket mouse
438,CSM01,1,1997,AU,1D,W,Mus_musculus,0,House mouse
438,CSM01,1,1997,AU,1D,W,Neotoma_floridana,0,Eastern woodrat
438,CSM01,1,1997,AU,1D,W,Synaptomys_cooperi,0,Southern bog lemming
438,CSM01,1,1997,AU,1D,W,Zapus_hudsonius,0,Meadow jumping mouse
438,CSM01,1,1997,AU,1D,W,Cryptotis_parva,0,North American least shrew
439,CSM01,1,1997,AU,20B,E,Peromyscus_maniculatus,0,Deer mouse
439,CSM01,1,1997,AU,20B,E,Reithrodontomys_megalotis,2,Western harvest mouse
439,CSM01,1,1997,AU,20B,E,Sigmodon_hispidus,0,Hispid cotton rat
439,CSM01,1,1997,AU,20B,E,Blarina_hylophaga,0,Elliot's short-tailed shrew
439,CSM01,1,1997,AU,20B,E,Reithrodontomys_montanus,0,Plains harvest mouse
439,CSM01,1,1997,AU,20B,E,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
439,CSM01,1,1997,AU,20B,E,Microtus_ochrogaster,1,Prairie vole
439,CSM01,1,1997,AU,20B,E,Peromyscus_leucopus,21,White-footed mouse
439,CSM01,1,1997,AU,20B,E,Chaetodipus_hispidus,0,Hispid pocket mouse
439,CSM01,1,1997,AU,20B,E,Mus_musculus,0,House mouse
439,CSM01,1,1997,AU,20B,E,Neotoma_floridana,0,Eastern woodrat
439,CSM01,1,1997,AU,20B,E,Synaptomys_cooperi,0,Southern bog lemming
439,CSM01,1,1997,AU,20B,E,Zapus_hudsonius,0,Meadow jumping mouse
439,CSM01,1,1997,AU,20B,E,Cryptotis_parva,0,North American least shrew
440,CSM01,1,1997,AU,20B,W,Peromyscus_maniculatus,0,Deer mouse
440,CSM01,1,1997,AU,20B,W,Reithrodontomys_megalotis,2,Western harvest mouse
440,CSM01,1,1997,AU,20B,W,Sigmodon_hispidus,0,Hispid cotton rat
440,CSM01,1,1997,AU,20B,W,Blarina_hylophaga,0,Elliot's short-tailed shrew
440,CSM01,1,1997,AU,20B,W,Reithrodontomys_montanus,0,Plains harvest mouse
440,CSM01,1,1997,AU,20B,W,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
440,CSM01,1,1997,AU,20B,W,Microtus_ochrogaster,0,Prairie vole
440,CSM01,1,1997,AU,20B,W,Peromyscus_leucopus,20,White-footed mouse
440,CSM01,1,1997,AU,20B,W,Chaetodipus_hispidus,0,Hispid pocket mouse
440,CSM01,1,1997,AU,20B,W,Mus_musculus,0,House mouse
440,CSM01,1,1997,AU,20B,W,Neotoma_floridana,0,Eastern woodrat
440,CSM01,1,1997,AU,20B,W,Synaptomys_cooperi,0,Southern bog lemming
440,CSM01,1,1997,AU,20B,W,Zapus_hudsonius,0,Meadow jumping mouse
440,CSM01,1,1997,AU,20B,W,Cryptotis_parva,0,North American least shrew
441,CSM01,1,1997,AU,N20B,N,Peromyscus_maniculatus,13,Deer mouse
441,CSM01,1,1997,AU,N20B,N,Reithrodontomys_megalotis,0,Western harvest mouse
441,CSM01,1,1997,AU,N20B,N,Sigmodon_hispidus,0,Hispid cotton rat
441,CSM01,1,1997,AU,N20B,N,Blarina_hylophaga,0,Elliot's short-tailed shrew
441,CSM01,1,1997,AU,N20B,N,Reithrodontomys_montanus,0,Plains harvest mouse
441,CSM01,1,1997,AU,N20B,N,Spermophilus_tridecemlineatus,1,Thirteen-lined ground squirrel
441,CSM01,1,1997,AU,N20B,N,Microtus_ochrogaster,0,Prairie vole
441,CSM01,1,1997,AU,N20B,N,Peromyscus_leucopus,3,White-footed mouse
441,CSM01,1,1997,AU,N20B,N,Chaetodipus_hispidus,0,Hispid pocket mouse
441,CSM01,1,1997,AU,N20B,N,Mus_musculus,0,House mouse
441,CSM01,1,1997,AU,N20B,N,Neotoma_floridana,0,Eastern woodrat
441,CSM01,1,1997,AU,N20B,N,Synaptomys_cooperi,0,Southern bog lemming
441,CSM01,1,1997,AU,N20B,N,Zapus_hudsonius,0,Meadow jumping mouse
441,CSM01,1,1997,AU,N20B,N,Cryptotis_parva,0,North American least shrew
442,CSM01,1,1997,AU,N20B,S,Peromyscus_maniculatus,7,Deer mouse
442,CSM01,1,1997,AU,N20B,S,Reithrodontomys_megalotis,0,Western harvest mouse
442,CSM01,1,1997,AU,N20B,S,Sigmodon_hispidus,4,Hispid cotton rat
442,CSM01,1,1997,AU,N20B,S,Blarina_hylophaga,0,Elliot's short-tailed shrew
442,CSM01,1,1997,AU,N20B,S,Reithrodontomys_montanus,0,Plains harvest mouse
442,CSM01,1,1997,AU,N20B,S,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
442,CSM01,1,1997,AU,N20B,S,Microtus_ochrogaster,1,Prairie vole
442,CSM01,1,1997,AU,N20B,S,Peromyscus_leucopus,4,White-footed mouse
442,CSM01,1,1997,AU,N20B,S,Chaetodipus_hispidus,0,Hispid pocket mouse
442,CSM01,1,1997,AU,N20B,S,Mus_musculus,0,House mouse
442,CSM01,1,1997,AU,N20B,S,Neotoma_floridana,0,Eastern woodrat
442,CSM01,1,1997,AU,N20B,S,Synaptomys_cooperi,0,Southern bog lemming
442,CSM01,1,1997,AU,N20B,S,Zapus_hudsonius,0,Meadow jumping mouse
442,CSM01,1,1997,AU,N20B,S,Cryptotis_parva,0,North American least shrew
443,CSM01,1,1997,AU,N1B,E,Peromyscus_maniculatus,19,Deer mouse
443,CSM01,1,1997,AU,N1B,E,Reithrodontomys_megalotis,0,Western harvest mouse
443,CSM01,1,1997,AU,N1B,E,Sigmodon_hispidus,0,Hispid cotton rat
443,CSM01,1,1997,AU,N1B,E,Blarina_hylophaga,0,Elliot's short-tailed shrew
443,CSM01,1,1997,AU,N1B,E,Reithrodontomys_montanus,1,Plains harvest mouse
443,CSM01,1,1997,AU,N1B,E,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
443,CSM01,1,1997,AU,N1B,E,Microtus_ochrogaster,0,Prairie vole
443,CSM01,1,1997,AU,N1B,E,Peromyscus_leucopus,1,White-footed mouse
443,CSM01,1,1997,AU,N1B,E,Chaetodipus_hispidus,0,Hispid pocket mouse
443,CSM01,1,1997,AU,N1B,E,Mus_musculus,0,House mouse
443,CSM01,1,1997,AU,N1B,E,Neotoma_floridana,0,Eastern woodrat
443,CSM01,1,1997,AU,N1B,E,Synaptomys_cooperi,0,Southern bog lemming
443,CSM01,1,1997,AU,N1B,E,Zapus_hudsonius,0,Meadow jumping mouse
443,CSM01,1,1997,AU,N1B,E,Cryptotis_parva,0,North American least shrew
444,CSM01,1,1997,AU,N1B,W,Peromyscus_maniculatus,23,Deer mouse
444,CSM01,1,1997,AU,N1B,W,Reithrodontomys_megalotis,0,Western harvest mouse
444,CSM01,1,1997,AU,N1B,W,Sigmodon_hispidus,0,Hispid cotton rat
444,CSM01,1,1997,AU,N1B,W,Blarina_hylophaga,0,Elliot's short-tailed shrew
444,CSM01,1,1997,AU,N1B,W,Reithrodontomys_montanus,0,Plains harvest mouse
444,CSM01,1,1997,AU,N1B,W,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
444,CSM01,1,1997,AU,N1B,W,Microtus_ochrogaster,0,Prairie vole
444,CSM01,1,1997,AU,N1B,W,Peromyscus_leucopus,3,White-footed mouse
444,CSM01,1,1997,AU,N1B,W,Chaetodipus_hispidus,0,Hispid pocket mouse
444,CSM01,1,1997,AU,N1B,W,Mus_musculus,0,House mouse
444,CSM01,1,1997,AU,N1B,W,Neotoma_floridana,0,Eastern woodrat
444,CSM01,1,1997,AU,N1B,W,Synaptomys_cooperi,0,Southern bog lemming
444,CSM01,1,1997,AU,N1B,W,Zapus_hudsonius,0,Meadow jumping mouse
444,CSM01,1,1997,AU,N1B,W,Cryptotis_parva,0,North American least shrew
445,CSM01,1,1997,AU,N4D,E,Peromyscus_maniculatus,5,Deer mouse
445,CSM01,1,1997,AU,N4D,E,Reithrodontomys_megalotis,5,Western harvest mouse
445,CSM01,1,1997,AU,N4D,E,Sigmodon_hispidus,0,Hispid cotton rat
445,CSM01,1,1997,AU,N4D,E,Blarina_hylophaga,2,Elliot's short-tailed shrew
445,CSM01,1,1997,AU,N4D,E,Reithrodontomys_montanus,0,Plains harvest mouse
445,CSM01,1,1997,AU,N4D,E,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
445,CSM01,1,1997,AU,N4D,E,Microtus_ochrogaster,0,Prairie vole
445,CSM01,1,1997,AU,N4D,E,Peromyscus_leucopus,3,White-footed mouse
445,CSM01,1,1997,AU,N4D,E,Chaetodipus_hispidus,0,Hispid pocket mouse
445,CSM01,1,1997,AU,N4D,E,Mus_musculus,0,House mouse
445,CSM01,1,1997,AU,N4D,E,Neotoma_floridana,0,Eastern woodrat
445,CSM01,1,1997,AU,N4D,E,Synaptomys_cooperi,0,Southern bog lemming
445,CSM01,1,1997,AU,N4D,E,Zapus_hudsonius,0,Meadow jumping mouse
445,CSM01,1,1997,AU,N4D,E,Cryptotis_parva,0,North American least shrew
446,CSM01,1,1997,AU,N4D,W,Peromyscus_maniculatus,1,Deer mouse
446,CSM01,1,1997,AU,N4D,W,Reithrodontomys_megalotis,0,Western harvest mouse
446,CSM01,1,1997,AU,N4D,W,Sigmodon_hispidus,0,Hispid cotton rat
446,CSM01,1,1997,AU,N4D,W,Blarina_hylophaga,1,Elliot's short-tailed shrew
446,CSM01,1,1997,AU,N4D,W,Reithrodontomys_montanus,0,Plains harvest mouse
446,CSM01,1,1997,AU,N4D,W,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
446,CSM01,1,1997,AU,N4D,W,Microtus_ochrogaster,3,Prairie vole
446,CSM01,1,1997,AU,N4D,W,Peromyscus_leucopus,14,White-footed mouse
446,CSM01,1,1997,AU,N4D,W,Chaetodipus_hispidus,0,Hispid pocket mouse
446,CSM01,1,1997,AU,N4D,W,Mus_musculus,0,House mouse
446,CSM01,1,1997,AU,N4D,W,Neotoma_floridana,0,Eastern woodrat
446,CSM01,1,1997,AU,N4D,W,Synaptomys_cooperi,0,Southern bog lemming
446,CSM01,1,1997,AU,N4D,W,Zapus_hudsonius,0,Meadow jumping mouse
446,CSM01,1,1997,AU,N4D,W,Cryptotis_parva,0,North American least shrew
449,CSM01,1,1997,SP,4B,E,Peromyscus_maniculatus,2,Deer mouse
449,CSM01,1,1997,SP,4B,E,Reithrodontomys_megalotis,0,Western harvest mouse
449,CSM01,1,1997,SP,4B,E,Sigmodon_hispidus,0,Hispid cotton rat
449,CSM01,1,1997,SP,4B,E,Blarina_hylophaga,0,Elliot's short-tailed shrew
449,CSM01,1,1997,SP,4B,E,Reithrodontomys_montanus,0,Plains harvest mouse
449,CSM01,1,1997,SP,4B,E,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
449,CSM01,1,1997,SP,4B,E,Microtus_ochrogaster,0,Prairie vole
449,CSM01,1,1997,SP,4B,E,Peromyscus_leucopus,1,White-footed mouse
449,CSM01,1,1997,SP,4B,E,Chaetodipus_hispidus,0,Hispid pocket mouse
449,CSM01,1,1997,SP,4B,E,Mus_musculus,0,House mouse
449,CSM01,1,1997,SP,4B,E,Neotoma_floridana,0,Eastern woodrat
449,CSM01,1,1997,SP,4B,E,Synaptomys_cooperi,0,Southern bog lemming
449,CSM01,1,1997,SP,4B,E,Zapus_hudsonius,0,Meadow jumping mouse
449,CSM01,1,1997,SP,4B,E,Cryptotis_parva,0,North American least shrew
450,CSM01,1,1997,SP,4B,W,Peromyscus_maniculatus,2,Deer mouse
450,CSM01,1,1997,SP,4B,W,Reithrodontomys_megalotis,1,Western harvest mouse
450,CSM01,1,1997,SP,4B,W,Sigmodon_hispidus,0,Hispid cotton rat
450,CSM01,1,1997,SP,4B,W,Blarina_hylophaga,0,Elliot's short-tailed shrew
450,CSM01,1,1997,SP,4B,W,Reithrodontomys_montanus,0,Plains harvest mouse
450,CSM01,1,1997,SP,4B,W,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
450,CSM01,1,1997,SP,4B,W,Microtus_ochrogaster,0,Prairie vole
450,CSM01,1,1997,SP,4B,W,Peromyscus_leucopus,6,White-footed mouse
450,CSM01,1,1997,SP,4B,W,Chaetodipus_hispidus,0,Hispid pocket mouse
450,CSM01,1,1997,SP,4B,W,Mus_musculus,0,House mouse
450,CSM01,1,1997,SP,4B,W,Neotoma_floridana,0,Eastern woodrat
450,CSM01,1,1997,SP,4B,W,Synaptomys_cooperi,0,Southern bog lemming
450,CSM01,1,1997,SP,4B,W,Zapus_hudsonius,0,Meadow jumping mouse
450,CSM01,1,1997,SP,4B,W,Cryptotis_parva,0,North American least shrew
451,CSM01,1,1997,SP,1D,E,Peromyscus_maniculatus,8,Deer mouse
451,CSM01,1,1997,SP,1D,E,Reithrodontomys_megalotis,0,Western harvest mouse
451,CSM01,1,1997,SP,1D,E,Sigmodon_hispidus,0,Hispid cotton rat
451,CSM01,1,1997,SP,1D,E,Blarina_hylophaga,0,Elliot's short-tailed shrew
451,CSM01,1,1997,SP,1D,E,Reithrodontomys_montanus,0,Plains harvest mouse
451,CSM01,1,1997,SP,1D,E,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
451,CSM01,1,1997,SP,1D,E,Microtus_ochrogaster,0,Prairie vole
451,CSM01,1,1997,SP,1D,E,Peromyscus_leucopus,0,White-footed mouse
451,CSM01,1,1997,SP,1D,E,Chaetodipus_hispidus,0,Hispid pocket mouse
451,CSM01,1,1997,SP,1D,E,Mus_musculus,0,House mouse
451,CSM01,1,1997,SP,1D,E,Neotoma_floridana,0,Eastern woodrat
451,CSM01,1,1997,SP,1D,E,Synaptomys_cooperi,0,Southern bog lemming
451,CSM01,1,1997,SP,1D,E,Zapus_hudsonius,0,Meadow jumping mouse
451,CSM01,1,1997,SP,1D,E,Cryptotis_parva,0,North American least shrew
452,CSM01,1,1997,SP,1D,W,Peromyscus_maniculatus,9,Deer mouse
452,CSM01,1,1997,SP,1D,W,Reithrodontomys_megalotis,0,Western harvest mouse
452,CSM01,1,1997,SP,1D,W,Sigmodon_hispidus,0,Hispid cotton rat
452,CSM01,1,1997,SP,1D,W,Blarina_hylophaga,0,Elliot's short-tailed shrew
452,CSM01,1,1997,SP,1D,W,Reithrodontomys_montanus,0,Plains harvest mouse
452,CSM01,1,1997,SP,1D,W,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
452,CSM01,1,1997,SP,1D,W,Microtus_ochrogaster,0,Prairie vole
452,CSM01,1,1997,SP,1D,W,Peromyscus_leucopus,0,White-footed mouse
452,CSM01,1,1997,SP,1D,W,Chaetodipus_hispidus,0,Hispid pocket mouse
452,CSM01,1,1997,SP,1D,W,Mus_musculus,0,House mouse
452,CSM01,1,1997,SP,1D,W,Neotoma_floridana,0,Eastern woodrat
452,CSM01,1,1997,SP,1D,W,Synaptomys_cooperi,0,Southern bog lemming
452,CSM01,1,1997,SP,1D,W,Zapus_hudsonius,0,Meadow jumping mouse
452,CSM01,1,1997,SP,1D,W,Cryptotis_parva,0,North American least shrew
453,CSM01,1,1997,SP,20B,E,Peromyscus_maniculatus,1,Deer mouse
453,CSM01,1,1997,SP,20B,E,Reithrodontomys_megalotis,0,Western harvest mouse
453,CSM01,1,1997,SP,20B,E,Sigmodon_hispidus,0,Hispid cotton rat
453,CSM01,1,1997,SP,20B,E,Blarina_hylophaga,0,Elliot's short-tailed shrew
453,CSM01,1,1997,SP,20B,E,Reithrodontomys_montanus,0,Plains harvest mouse
453,CSM01,1,1997,SP,20B,E,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
453,CSM01,1,1997,SP,20B,E,Microtus_ochrogaster,0,Prairie vole
453,CSM01,1,1997,SP,20B,E,Peromyscus_leucopus,2,White-footed mouse
453,CSM01,1,1997,SP,20B,E,Chaetodipus_hispidus,0,Hispid pocket mouse
453,CSM01,1,1997,SP,20B,E,Mus_musculus,0,House mouse
453,CSM01,1,1997,SP,20B,E,Neotoma_floridana,0,Eastern woodrat
453,CSM01,1,1997,SP,20B,E,Synaptomys_cooperi,0,Southern bog lemming
453,CSM01,1,1997,SP,20B,E,Zapus_hudsonius,0,Meadow jumping mouse
453,CSM01,1,1997,SP,20B,E,Cryptotis_parva,0,North American least shrew
454,CSM01,1,1997,SP,20B,W,Peromyscus_maniculatus,0,Deer mouse
454,CSM01,1,1997,SP,20B,W,Reithrodontomys_megalotis,1,Western harvest mouse
454,CSM01,1,1997,SP,20B,W,Sigmodon_hispidus,0,Hispid cotton rat
454,CSM01,1,1997,SP,20B,W,Blarina_hylophaga,0,Elliot's short-tailed shrew
454,CSM01,1,1997,SP,20B,W,Reithrodontomys_montanus,0,Plains harvest mouse
454,CSM01,1,1997,SP,20B,W,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
454,CSM01,1,1997,SP,20B,W,Microtus_ochrogaster,0,Prairie vole
454,CSM01,1,1997,SP,20B,W,Peromyscus_leucopus,4,White-footed mouse
454,CSM01,1,1997,SP,20B,W,Chaetodipus_hispidus,0,Hispid pocket mouse
454,CSM01,1,1997,SP,20B,W,Mus_musculus,0,House mouse
454,CSM01,1,1997,SP,20B,W,Neotoma_floridana,0,Eastern woodrat
454,CSM01,1,1997,SP,20B,W,Synaptomys_cooperi,0,Southern bog lemming
454,CSM01,1,1997,SP,20B,W,Zapus_hudsonius,0,Meadow jumping mouse
454,CSM01,1,1997,SP,20B,W,Cryptotis_parva,0,North American least shrew
455,CSM01,1,1997,SP,N20B,N,Peromyscus_maniculatus,14,Deer mouse
455,CSM01,1,1997,SP,N20B,N,Reithrodontomys_megalotis,1,Western harvest mouse
455,CSM01,1,1997,SP,N20B,N,Sigmodon_hispidus,0,Hispid cotton rat
455,CSM01,1,1997,SP,N20B,N,Blarina_hylophaga,0,Elliot's short-tailed shrew
455,CSM01,1,1997,SP,N20B,N,Reithrodontomys_montanus,0,Plains harvest mouse
455,CSM01,1,1997,SP,N20B,N,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
455,CSM01,1,1997,SP,N20B,N,Microtus_ochrogaster,0,Prairie vole
455,CSM01,1,1997,SP,N20B,N,Peromyscus_leucopus,0,White-footed mouse
455,CSM01,1,1997,SP,N20B,N,Chaetodipus_hispidus,0,Hispid pocket mouse
455,CSM01,1,1997,SP,N20B,N,Mus_musculus,0,House mouse
455,CSM01,1,1997,SP,N20B,N,Neotoma_floridana,0,Eastern woodrat
455,CSM01,1,1997,SP,N20B,N,Synaptomys_cooperi,0,Southern bog lemming
455,CSM01,1,1997,SP,N20B,N,Zapus_hudsonius,0,Meadow jumping mouse
455,CSM01,1,1997,SP,N20B,N,Cryptotis_parva,0,North American least shrew
456,CSM01,1,1997,SP,N20B,S,Peromyscus_maniculatus,13,Deer mouse
456,CSM01,1,1997,SP,N20B,S,Reithrodontomys_megalotis,1,Western harvest mouse
456,CSM01,1,1997,SP,N20B,S,Sigmodon_hispidus,0,Hispid cotton rat
456,CSM01,1,1997,SP,N20B,S,Blarina_hylophaga,0,Elliot's short-tailed shrew
456,CSM01,1,1997,SP,N20B,S,Reithrodontomys_montanus,0,Plains harvest mouse
456,CSM01,1,1997,SP,N20B,S,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
456,CSM01,1,1997,SP,N20B,S,Microtus_ochrogaster,0,Prairie vole
456,CSM01,1,1997,SP,N20B,S,Peromyscus_leucopus,1,White-footed mouse
456,CSM01,1,1997,SP,N20B,S,Chaetodipus_hispidus,0,Hispid pocket mouse
456,CSM01,1,1997,SP,N20B,S,Mus_musculus,0,House mouse
456,CSM01,1,1997,SP,N20B,S,Neotoma_floridana,0,Eastern woodrat
456,CSM01,1,1997,SP,N20B,S,Synaptomys_cooperi,0,Southern bog lemming
456,CSM01,1,1997,SP,N20B,S,Zapus_hudsonius,0,Meadow jumping mouse
456,CSM01,1,1997,SP,N20B,S,Cryptotis_parva,0,North American least shrew
457,CSM01,1,1997,SP,N1B,E,Peromyscus_maniculatus,17,Deer mouse
457,CSM01,1,1997,SP,N1B,E,Reithrodontomys_megalotis,0,Western harvest mouse
457,CSM01,1,1997,SP,N1B,E,Sigmodon_hispidus,0,Hispid cotton rat
457,CSM01,1,1997,SP,N1B,E,Blarina_hylophaga,0,Elliot's short-tailed shrew
457,CSM01,1,1997,SP,N1B,E,Reithrodontomys_montanus,0,Plains harvest mouse
457,CSM01,1,1997,SP,N1B,E,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
457,CSM01,1,1997,SP,N1B,E,Microtus_ochrogaster,0,Prairie vole
457,CSM01,1,1997,SP,N1B,E,Peromyscus_leucopus,0,White-footed mouse
457,CSM01,1,1997,SP,N1B,E,Chaetodipus_hispidus,0,Hispid pocket mouse
457,CSM01,1,1997,SP,N1B,E,Mus_musculus,0,House mouse
457,CSM01,1,1997,SP,N1B,E,Neotoma_floridana,0,Eastern woodrat
457,CSM01,1,1997,SP,N1B,E,Synaptomys_cooperi,0,Southern bog lemming
457,CSM01,1,1997,SP,N1B,E,Zapus_hudsonius,0,Meadow jumping mouse
457,CSM01,1,1997,SP,N1B,E,Cryptotis_parva,0,North American least shrew
458,CSM01,1,1997,SP,N1B,W,Peromyscus_maniculatus,14,Deer mouse
458,CSM01,1,1997,SP,N1B,W,Reithrodontomys_megalotis,0,Western harvest mouse
458,CSM01,1,1997,SP,N1B,W,Sigmodon_hispidus,0,Hispid cotton rat
458,CSM01,1,1997,SP,N1B,W,Blarina_hylophaga,0,Elliot's short-tailed shrew
458,CSM01,1,1997,SP,N1B,W,Reithrodontomys_montanus,0,Plains harvest mouse
458,CSM01,1,1997,SP,N1B,W,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
458,CSM01,1,1997,SP,N1B,W,Microtus_ochrogaster,0,Prairie vole
458,CSM01,1,1997,SP,N1B,W,Peromyscus_leucopus,1,White-footed mouse
458,CSM01,1,1997,SP,N1B,W,Chaetodipus_hispidus,0,Hispid pocket mouse
458,CSM01,1,1997,SP,N1B,W,Mus_musculus,0,House mouse
458,CSM01,1,1997,SP,N1B,W,Neotoma_floridana,0,Eastern woodrat
458,CSM01,1,1997,SP,N1B,W,Synaptomys_cooperi,0,Southern bog lemming
458,CSM01,1,1997,SP,N1B,W,Zapus_hudsonius,0,Meadow jumping mouse
458,CSM01,1,1997,SP,N1B,W,Cryptotis_parva,0,North American least shrew
459,CSM01,1,1997,SP,N4D,E,Peromyscus_maniculatus,5,Deer mouse
459,CSM01,1,1997,SP,N4D,E,Reithrodontomys_megalotis,0,Western harvest mouse
459,CSM01,1,1997,SP,N4D,E,Sigmodon_hispidus,0,Hispid cotton rat
459,CSM01,1,1997,SP,N4D,E,Blarina_hylophaga,0,Elliot's short-tailed shrew
459,CSM01,1,1997,SP,N4D,E,Reithrodontomys_montanus,0,Plains harvest mouse
459,CSM01,1,1997,SP,N4D,E,Spermophilus_tridecemlineatus,0,Thirteen-lined ground squirrel
459,CSM01,1,1997,SP,N4D,E,Microtus_ochrogaster,1,Prairie vole
459,CSM01,1,1997,SP,N4D,E,Peromyscus_leucopus,1,White-footed mouse
459,CSM01,1,1997,SP,N4D,E,Chaetodipus_hispidus,0,Hispid pocket mouse
459,CSM01,1,1997,SP,N4D,E,Mus_musculus,0,House mouse
