Recyear,Species.watershed,Watershed_name,Species,Common_name,Count
2010,Spermophilus_tridecemlineatus.20B,20B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2010,Synaptomys_cooperi.20B,20B,Synaptomys_cooperi,Southern bog lemming,2
2010,Zapus_hudsonius.20B,20B,Zapus_hudsonius,Meadow jumping mouse,0
2010,Blarina_hylophaga.4B,4B,Blarina_hylophaga,Elliot's short-tailed shrew,4
2010,Chaetodipus_hispidus.4B,4B,Chaetodipus_hispidus,Hispid pocket mouse,0
2010,Cryptotis_parva.4B,4B,Cryptotis_parva,North American least shrew,0
2010,Microtus_ochrogaster.4B,4B,Microtus_ochrogaster,Prairie vole,15
2010,Mus_musculus.4B,4B,Mus_musculus,House mouse,0
2010,Neotoma_floridana.4B,4B,Neotoma_floridana,Eastern woodrat,0
2010,Peromyscus_leucopus.4B,4B,Peromyscus_leucopus,White-footed mouse,1
2010,Peromyscus_maniculatus.4B,4B,Peromyscus_maniculatus,Deer mouse,4
2010,Reithrodontomys_megalotis.4B,4B,Reithrodontomys_megalotis,Western harvest mouse,5
2010,Reithrodontomys_montanus.4B,4B,Reithrodontomys_montanus,Plains harvest mouse,0
2010,Sigmodon_hispidus.4B,4B,Sigmodon_hispidus,Hispid cotton rat,0
2010,Spermophilus_tridecemlineatus.4B,4B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2010,Synaptomys_cooperi.4B,4B,Synaptomys_cooperi,Southern bog lemming,0
2010,Zapus_hudsonius.4B,4B,Zapus_hudsonius,Meadow jumping mouse,0
2010,Blarina_hylophaga.N1B,N1B,Blarina_hylophaga,Elliot's short-tailed shrew,2
2010,Chaetodipus_hispidus.N1B,N1B,Chaetodipus_hispidus,Hispid pocket mouse,0
2010,Cryptotis_parva.N1B,N1B,Cryptotis_parva,North American least shrew,0
2010,Microtus_ochrogaster.N1B,N1B,Microtus_ochrogaster,Prairie vole,1
2010,Mus_musculus.N1B,N1B,Mus_musculus,House mouse,0
2010,Neotoma_floridana.N1B,N1B,Neotoma_floridana,Eastern woodrat,3
2010,Peromyscus_leucopus.N1B,N1B,Peromyscus_leucopus,White-footed mouse,10
2010,Peromyscus_maniculatus.N1B,N1B,Peromyscus_maniculatus,Deer mouse,54
2010,Reithrodontomys_megalotis.N1B,N1B,Reithrodontomys_megalotis,Western harvest mouse,3
2010,Reithrodontomys_montanus.N1B,N1B,Reithrodontomys_montanus,Plains harvest mouse,0
2010,Sigmodon_hispidus.N1B,N1B,Sigmodon_hispidus,Hispid cotton rat,0
2010,Spermophilus_tridecemlineatus.N1B,N1B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,1
2010,Synaptomys_cooperi.N1B,N1B,Synaptomys_cooperi,Southern bog lemming,0
2010,Zapus_hudsonius.N1B,N1B,Zapus_hudsonius,Meadow jumping mouse,0
2010,Blarina_hylophaga.N20B,N20B,Blarina_hylophaga,Elliot's short-tailed shrew,4
2010,Chaetodipus_hispidus.N20B,N20B,Chaetodipus_hispidus,Hispid pocket mouse,0
2010,Cryptotis_parva.N20B,N20B,Cryptotis_parva,North American least shrew,0
2010,Microtus_ochrogaster.N20B,N20B,Microtus_ochrogaster,Prairie vole,0
2010,Mus_musculus.N20B,N20B,Mus_musculus,House mouse,0
2010,Neotoma_floridana.N20B,N20B,Neotoma_floridana,Eastern woodrat,0
2010,Peromyscus_leucopus.N20B,N20B,Peromyscus_leucopus,White-footed mouse,41
2010,Peromyscus_maniculatus.N20B,N20B,Peromyscus_maniculatus,Deer mouse,12
2010,Reithrodontomys_megalotis.N20B,N20B,Reithrodontomys_megalotis,Western harvest mouse,1
2010,Reithrodontomys_montanus.N20B,N20B,Reithrodontomys_montanus,Plains harvest mouse,0
2010,Sigmodon_hispidus.N20B,N20B,Sigmodon_hispidus,Hispid cotton rat,0
2010,Spermophilus_tridecemlineatus.N20B,N20B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2010,Synaptomys_cooperi.N20B,N20B,Synaptomys_cooperi,Southern bog lemming,0
2010,Zapus_hudsonius.N20B,N20B,Zapus_hudsonius,Meadow jumping mouse,0
2010,Blarina_hylophaga.N4D,N4D,Blarina_hylophaga,Elliot's short-tailed shrew,3
2010,Chaetodipus_hispidus.N4D,N4D,Chaetodipus_hispidus,Hispid pocket mouse,1
2010,Cryptotis_parva.N4D,N4D,Cryptotis_parva,North American least shrew,0
2010,Microtus_ochrogaster.N4D,N4D,Microtus_ochrogaster,Prairie vole,0
2010,Mus_musculus.N4D,N4D,Mus_musculus,House mouse,0
2010,Neotoma_floridana.N4D,N4D,Neotoma_floridana,Eastern woodrat,1
2010,Peromyscus_leucopus.N4D,N4D,Peromyscus_leucopus,White-footed mouse,17
2010,Peromyscus_maniculatus.N4D,N4D,Peromyscus_maniculatus,Deer mouse,22
2010,Reithrodontomys_megalotis.N4D,N4D,Reithrodontomys_megalotis,Western harvest mouse,4
2010,Reithrodontomys_montanus.N4D,N4D,Reithrodontomys_montanus,Plains harvest mouse,0
2010,Sigmodon_hispidus.N4D,N4D,Sigmodon_hispidus,Hispid cotton rat,0
2010,Spermophilus_tridecemlineatus.N4D,N4D,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2010,Synaptomys_cooperi.N4D,N4D,Synaptomys_cooperi,Southern bog lemming,0
2010,Zapus_hudsonius.N4D,N4D,Zapus_hudsonius,Meadow jumping mouse,0
2011,Blarina_hylophaga.1D,1D,Blarina_hylophaga,Elliot's short-tailed shrew,3
2011,Chaetodipus_hispidus.1D,1D,Chaetodipus_hispidus,Hispid pocket mouse,0
2011,Cryptotis_parva.1D,1D,Cryptotis_parva,North American least shrew,0
2011,Microtus_ochrogaster.1D,1D,Microtus_ochrogaster,Prairie vole,1
2011,Mus_musculus.1D,1D,Mus_musculus,House mouse,0
2011,Neotoma_floridana.1D,1D,Neotoma_floridana,Eastern woodrat,0
2011,Peromyscus_leucopus.1D,1D,Peromyscus_leucopus,White-footed mouse,0
2011,Peromyscus_maniculatus.1D,1D,Peromyscus_maniculatus,Deer mouse,18
2011,Reithrodontomys_megalotis.1D,1D,Reithrodontomys_megalotis,Western harvest mouse,0
2011,Reithrodontomys_montanus.1D,1D,Reithrodontomys_montanus,Plains harvest mouse,0
2011,Sigmodon_hispidus.1D,1D,Sigmodon_hispidus,Hispid cotton rat,1
2011,Spermophilus_tridecemlineatus.1D,1D,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2011,Synaptomys_cooperi.1D,1D,Synaptomys_cooperi,Southern bog lemming,0
2011,Zapus_hudsonius.1D,1D,Zapus_hudsonius,Meadow jumping mouse,0
2011,Blarina_hylophaga.20B,20B,Blarina_hylophaga,Elliot's short-tailed shrew,1
2011,Chaetodipus_hispidus.20B,20B,Chaetodipus_hispidus,Hispid pocket mouse,0
2011,Cryptotis_parva.20B,20B,Cryptotis_parva,North American least shrew,0
2011,Microtus_ochrogaster.20B,20B,Microtus_ochrogaster,Prairie vole,11
2011,Mus_musculus.20B,20B,Mus_musculus,House mouse,0
2011,Neotoma_floridana.20B,20B,Neotoma_floridana,Eastern woodrat,0
2011,Peromyscus_leucopus.20B,20B,Peromyscus_leucopus,White-footed mouse,182
2011,Peromyscus_maniculatus.20B,20B,Peromyscus_maniculatus,Deer mouse,0
2011,Reithrodontomys_megalotis.20B,20B,Reithrodontomys_megalotis,Western harvest mouse,3
2011,Reithrodontomys_montanus.20B,20B,Reithrodontomys_montanus,Plains harvest mouse,0
2011,Sigmodon_hispidus.20B,20B,Sigmodon_hispidus,Hispid cotton rat,0
2011,Spermophilus_tridecemlineatus.20B,20B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2011,Synaptomys_cooperi.20B,20B,Synaptomys_cooperi,Southern bog lemming,2
2011,Zapus_hudsonius.20B,20B,Zapus_hudsonius,Meadow jumping mouse,0
2011,Blarina_hylophaga.4B,4B,Blarina_hylophaga,Elliot's short-tailed shrew,13
2011,Chaetodipus_hispidus.4B,4B,Chaetodipus_hispidus,Hispid pocket mouse,0
2011,Cryptotis_parva.4B,4B,Cryptotis_parva,North American least shrew,0
2011,Microtus_ochrogaster.4B,4B,Microtus_ochrogaster,Prairie vole,0
2011,Mus_musculus.4B,4B,Mus_musculus,House mouse,0
2011,Neotoma_floridana.4B,4B,Neotoma_floridana,Eastern woodrat,0
2011,Peromyscus_leucopus.4B,4B,Peromyscus_leucopus,White-footed mouse,4
2011,Peromyscus_maniculatus.4B,4B,Peromyscus_maniculatus,Deer mouse,1
2011,Reithrodontomys_megalotis.4B,4B,Reithrodontomys_megalotis,Western harvest mouse,6
2011,Reithrodontomys_montanus.4B,4B,Reithrodontomys_montanus,Plains harvest mouse,0
2011,Sigmodon_hispidus.4B,4B,Sigmodon_hispidus,Hispid cotton rat,0
2011,Spermophilus_tridecemlineatus.4B,4B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2011,Synaptomys_cooperi.4B,4B,Synaptomys_cooperi,Southern bog lemming,2
2011,Zapus_hudsonius.4B,4B,Zapus_hudsonius,Meadow jumping mouse,0
2011,Blarina_hylophaga.N1B,N1B,Blarina_hylophaga,Elliot's short-tailed shrew,1
2011,Chaetodipus_hispidus.N1B,N1B,Chaetodipus_hispidus,Hispid pocket mouse,2
2011,Cryptotis_parva.N1B,N1B,Cryptotis_parva,North American least shrew,0
2011,Microtus_ochrogaster.N1B,N1B,Microtus_ochrogaster,Prairie vole,0
2011,Mus_musculus.N1B,N1B,Mus_musculus,House mouse,0
2011,Neotoma_floridana.N1B,N1B,Neotoma_floridana,Eastern woodrat,3
2011,Peromyscus_leucopus.N1B,N1B,Peromyscus_leucopus,White-footed mouse,21
2011,Peromyscus_maniculatus.N1B,N1B,Peromyscus_maniculatus,Deer mouse,66
2011,Reithrodontomys_megalotis.N1B,N1B,Reithrodontomys_megalotis,Western harvest mouse,0
2011,Reithrodontomys_montanus.N1B,N1B,Reithrodontomys_montanus,Plains harvest mouse,0
2011,Sigmodon_hispidus.N1B,N1B,Sigmodon_hispidus,Hispid cotton rat,0
2011,Spermophilus_tridecemlineatus.N1B,N1B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2011,Synaptomys_cooperi.N1B,N1B,Synaptomys_cooperi,Southern bog lemming,0
2011,Zapus_hudsonius.N1B,N1B,Zapus_hudsonius,Meadow jumping mouse,0
2011,Blarina_hylophaga.N20B,N20B,Blarina_hylophaga,Elliot's short-tailed shrew,0
2011,Chaetodipus_hispidus.N20B,N20B,Chaetodipus_hispidus,Hispid pocket mouse,2
2011,Cryptotis_parva.N20B,N20B,Cryptotis_parva,North American least shrew,0
2011,Microtus_ochrogaster.N20B,N20B,Microtus_ochrogaster,Prairie vole,0
2011,Mus_musculus.N20B,N20B,Mus_musculus,House mouse,0
2011,Neotoma_floridana.N20B,N20B,Neotoma_floridana,Eastern woodrat,0
2011,Peromyscus_leucopus.N20B,N20B,Peromyscus_leucopus,White-footed mouse,24
2011,Peromyscus_maniculatus.N20B,N20B,Peromyscus_maniculatus,Deer mouse,12
2011,Reithrodontomys_megalotis.N20B,N20B,Reithrodontomys_megalotis,Western harvest mouse,2
2011,Reithrodontomys_montanus.N20B,N20B,Reithrodontomys_montanus,Plains harvest mouse,0
2011,Sigmodon_hispidus.N20B,N20B,Sigmodon_hispidus,Hispid cotton rat,0
2011,Spermophilus_tridecemlineatus.N20B,N20B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2011,Synaptomys_cooperi.N20B,N20B,Synaptomys_cooperi,Southern bog lemming,0
2011,Zapus_hudsonius.N20B,N20B,Zapus_hudsonius,Meadow jumping mouse,0
2011,Blarina_hylophaga.N4D,N4D,Blarina_hylophaga,Elliot's short-tailed shrew,1
2011,Chaetodipus_hispidus.N4D,N4D,Chaetodipus_hispidus,Hispid pocket mouse,0
2011,Cryptotis_parva.N4D,N4D,Cryptotis_parva,North American least shrew,0
2011,Microtus_ochrogaster.N4D,N4D,Microtus_ochrogaster,Prairie vole,0
2011,Mus_musculus.N4D,N4D,Mus_musculus,House mouse,0
2011,Neotoma_floridana.N4D,N4D,Neotoma_floridana,Eastern woodrat,3
2011,Peromyscus_leucopus.N4D,N4D,Peromyscus_leucopus,White-footed mouse,18
2011,Peromyscus_maniculatus.N4D,N4D,Peromyscus_maniculatus,Deer mouse,17
2011,Reithrodontomys_megalotis.N4D,N4D,Reithrodontomys_megalotis,Western harvest mouse,3
2011,Reithrodontomys_montanus.N4D,N4D,Reithrodontomys_montanus,Plains harvest mouse,0
2011,Sigmodon_hispidus.N4D,N4D,Sigmodon_hispidus,Hispid cotton rat,0
2011,Spermophilus_tridecemlineatus.N4D,N4D,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2011,Synaptomys_cooperi.N4D,N4D,Synaptomys_cooperi,Southern bog lemming,0
2011,Zapus_hudsonius.N4D,N4D,Zapus_hudsonius,Meadow jumping mouse,0
2012,Blarina_hylophaga.1D,1D,Blarina_hylophaga,Elliot's short-tailed shrew,0
2012,Chaetodipus_hispidus.1D,1D,Chaetodipus_hispidus,Hispid pocket mouse,0
2012,Cryptotis_parva.1D,1D,Cryptotis_parva,North American least shrew,0
2012,Microtus_ochrogaster.1D,1D,Microtus_ochrogaster,Prairie vole,2
2012,Mus_musculus.1D,1D,Mus_musculus,House mouse,0
2012,Neotoma_floridana.1D,1D,Neotoma_floridana,Eastern woodrat,0
2012,Peromyscus_leucopus.1D,1D,Peromyscus_leucopus,White-footed mouse,0
2012,Peromyscus_maniculatus.1D,1D,Peromyscus_maniculatus,Deer mouse,11
2012,Reithrodontomys_megalotis.1D,1D,Reithrodontomys_megalotis,Western harvest mouse,1
2012,Reithrodontomys_montanus.1D,1D,Reithrodontomys_montanus,Plains harvest mouse,0
2012,Sigmodon_hispidus.1D,1D,Sigmodon_hispidus,Hispid cotton rat,0
2012,Spermophilus_tridecemlineatus.1D,1D,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2012,Synaptomys_cooperi.1D,1D,Synaptomys_cooperi,Southern bog lemming,0
2012,Zapus_hudsonius.1D,1D,Zapus_hudsonius,Meadow jumping mouse,0
2012,Blarina_hylophaga.20B,20B,Blarina_hylophaga,Elliot's short-tailed shrew,0
2012,Chaetodipus_hispidus.20B,20B,Chaetodipus_hispidus,Hispid pocket mouse,0
2012,Cryptotis_parva.20B,20B,Cryptotis_parva,North American least shrew,0
2012,Microtus_ochrogaster.20B,20B,Microtus_ochrogaster,Prairie vole,10
2012,Mus_musculus.20B,20B,Mus_musculus,House mouse,0
2012,Neotoma_floridana.20B,20B,Neotoma_floridana,Eastern woodrat,2
2012,Peromyscus_leucopus.20B,20B,Peromyscus_leucopus,White-footed mouse,61
2012,Peromyscus_maniculatus.20B,20B,Peromyscus_maniculatus,Deer mouse,0
2012,Reithrodontomys_megalotis.20B,20B,Reithrodontomys_megalotis,Western harvest mouse,6
2012,Reithrodontomys_montanus.20B,20B,Reithrodontomys_montanus,Plains harvest mouse,0
2012,Sigmodon_hispidus.20B,20B,Sigmodon_hispidus,Hispid cotton rat,7
2012,Spermophilus_tridecemlineatus.20B,20B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2012,Synaptomys_cooperi.20B,20B,Synaptomys_cooperi,Southern bog lemming,0
2012,Zapus_hudsonius.20B,20B,Zapus_hudsonius,Meadow jumping mouse,0
2012,Blarina_hylophaga.4B,4B,Blarina_hylophaga,Elliot's short-tailed shrew,3
2012,Chaetodipus_hispidus.4B,4B,Chaetodipus_hispidus,Hispid pocket mouse,0
2012,Cryptotis_parva.4B,4B,Cryptotis_parva,North American least shrew,0
2012,Microtus_ochrogaster.4B,4B,Microtus_ochrogaster,Prairie vole,1
2012,Mus_musculus.4B,4B,Mus_musculus,House mouse,0
2012,Neotoma_floridana.4B,4B,Neotoma_floridana,Eastern woodrat,0
2012,Peromyscus_leucopus.4B,4B,Peromyscus_leucopus,White-footed mouse,12
2012,Peromyscus_maniculatus.4B,4B,Peromyscus_maniculatus,Deer mouse,0
2012,Reithrodontomys_megalotis.4B,4B,Reithrodontomys_megalotis,Western harvest mouse,12
2012,Reithrodontomys_montanus.4B,4B,Reithrodontomys_montanus,Plains harvest mouse,0
2012,Sigmodon_hispidus.4B,4B,Sigmodon_hispidus,Hispid cotton rat,4
2012,Spermophilus_tridecemlineatus.4B,4B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2012,Synaptomys_cooperi.4B,4B,Synaptomys_cooperi,Southern bog lemming,1
2012,Zapus_hudsonius.4B,4B,Zapus_hudsonius,Meadow jumping mouse,0
2012,Blarina_hylophaga.N1B,N1B,Blarina_hylophaga,Elliot's short-tailed shrew,0
2012,Chaetodipus_hispidus.N1B,N1B,Chaetodipus_hispidus,Hispid pocket mouse,0
2012,Cryptotis_parva.N1B,N1B,Cryptotis_parva,North American least shrew,0
2012,Microtus_ochrogaster.N1B,N1B,Microtus_ochrogaster,Prairie vole,1
2012,Mus_musculus.N1B,N1B,Mus_musculus,House mouse,0
2012,Neotoma_floridana.N1B,N1B,Neotoma_floridana,Eastern woodrat,0
2012,Peromyscus_leucopus.N1B,N1B,Peromyscus_leucopus,White-footed mouse,12
2012,Peromyscus_maniculatus.N1B,N1B,Peromyscus_maniculatus,Deer mouse,43
2012,Reithrodontomys_megalotis.N1B,N1B,Reithrodontomys_megalotis,Western harvest mouse,0
2012,Reithrodontomys_montanus.N1B,N1B,Reithrodontomys_montanus,Plains harvest mouse,0
2012,Sigmodon_hispidus.N1B,N1B,Sigmodon_hispidus,Hispid cotton rat,0
2012,Spermophilus_tridecemlineatus.N1B,N1B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2012,Synaptomys_cooperi.N1B,N1B,Synaptomys_cooperi,Southern bog lemming,0
2012,Zapus_hudsonius.N1B,N1B,Zapus_hudsonius,Meadow jumping mouse,0
2012,Blarina_hylophaga.N20B,N20B,Blarina_hylophaga,Elliot's short-tailed shrew,0
2012,Chaetodipus_hispidus.N20B,N20B,Chaetodipus_hispidus,Hispid pocket mouse,0
2012,Cryptotis_parva.N20B,N20B,Cryptotis_parva,North American least shrew,0
2012,Microtus_ochrogaster.N20B,N20B,Microtus_ochrogaster,Prairie vole,0
2012,Mus_musculus.N20B,N20B,Mus_musculus,House mouse,0
2012,Neotoma_floridana.N20B,N20B,Neotoma_floridana,Eastern woodrat,0
2012,Peromyscus_leucopus.N20B,N20B,Peromyscus_leucopus,White-footed mouse,8
2012,Peromyscus_maniculatus.N20B,N20B,Peromyscus_maniculatus,Deer mouse,10
2012,Reithrodontomys_megalotis.N20B,N20B,Reithrodontomys_megalotis,Western harvest mouse,4
2012,Reithrodontomys_montanus.N20B,N20B,Reithrodontomys_montanus,Plains harvest mouse,0
2012,Sigmodon_hispidus.N20B,N20B,Sigmodon_hispidus,Hispid cotton rat,0
2012,Spermophilus_tridecemlineatus.N20B,N20B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,1
2012,Synaptomys_cooperi.N20B,N20B,Synaptomys_cooperi,Southern bog lemming,0
2012,Zapus_hudsonius.N20B,N20B,Zapus_hudsonius,Meadow jumping mouse,0
2012,Blarina_hylophaga.N4D,N4D,Blarina_hylophaga,Elliot's short-tailed shrew,1
2012,Chaetodipus_hispidus.N4D,N4D,Chaetodipus_hispidus,Hispid pocket mouse,0
2012,Cryptotis_parva.N4D,N4D,Cryptotis_parva,North American least shrew,0
2012,Microtus_ochrogaster.N4D,N4D,Microtus_ochrogaster,Prairie vole,0
2012,Mus_musculus.N4D,N4D,Mus_musculus,House mouse,0
2012,Neotoma_floridana.N4D,N4D,Neotoma_floridana,Eastern woodrat,3
2012,Peromyscus_leucopus.N4D,N4D,Peromyscus_leucopus,White-footed mouse,6
2012,Peromyscus_maniculatus.N4D,N4D,Peromyscus_maniculatus,Deer mouse,8
2012,Reithrodontomys_megalotis.N4D,N4D,Reithrodontomys_megalotis,Western harvest mouse,3
2012,Reithrodontomys_montanus.N4D,N4D,Reithrodontomys_montanus,Plains harvest mouse,0
2012,Sigmodon_hispidus.N4D,N4D,Sigmodon_hispidus,Hispid cotton rat,0
2012,Spermophilus_tridecemlineatus.N4D,N4D,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2012,Synaptomys_cooperi.N4D,N4D,Synaptomys_cooperi,Southern bog lemming,0
2012,Zapus_hudsonius.N4D,N4D,Zapus_hudsonius,Meadow jumping mouse,0
2013,Blarina_hylophaga.1D,1D,Blarina_hylophaga,Elliot's short-tailed shrew,0
2013,Chaetodipus_hispidus.1D,1D,Chaetodipus_hispidus,Hispid pocket mouse,0
2013,Cryptotis_parva.1D,1D,Cryptotis_parva,North American least shrew,0
2013,Microtus_ochrogaster.1D,1D,Microtus_ochrogaster,Prairie vole,0
2013,Mus_musculus.1D,1D,Mus_musculus,House mouse,0
2013,Neotoma_floridana.1D,1D,Neotoma_floridana,Eastern woodrat,0
2013,Peromyscus_leucopus.1D,1D,Peromyscus_leucopus,White-footed mouse,0
2013,Peromyscus_maniculatus.1D,1D,Peromyscus_maniculatus,Deer mouse,15
2013,Reithrodontomys_megalotis.1D,1D,Reithrodontomys_megalotis,Western harvest mouse,0
2013,Reithrodontomys_montanus.1D,1D,Reithrodontomys_montanus,Plains harvest mouse,0
2013,Sigmodon_hispidus.1D,1D,Sigmodon_hispidus,Hispid cotton rat,0
2013,Spermophilus_tridecemlineatus.1D,1D,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2013,Synaptomys_cooperi.1D,1D,Synaptomys_cooperi,Southern bog lemming,0
2013,Zapus_hudsonius.1D,1D,Zapus_hudsonius,Meadow jumping mouse,0
2013,Blarina_hylophaga.20B,20B,Blarina_hylophaga,Elliot's short-tailed shrew,0
2013,Chaetodipus_hispidus.20B,20B,Chaetodipus_hispidus,Hispid pocket mouse,0
2013,Cryptotis_parva.20B,20B,Cryptotis_parva,North American least shrew,0
2013,Microtus_ochrogaster.20B,20B,Microtus_ochrogaster,Prairie vole,2
2013,Mus_musculus.20B,20B,Mus_musculus,House mouse,0
2013,Neotoma_floridana.20B,20B,Neotoma_floridana,Eastern woodrat,1
2013,Peromyscus_leucopus.20B,20B,Peromyscus_leucopus,White-footed mouse,65
2013,Peromyscus_maniculatus.20B,20B,Peromyscus_maniculatus,Deer mouse,0
2013,Reithrodontomys_megalotis.20B,20B,Reithrodontomys_megalotis,Western harvest mouse,5
2013,Reithrodontomys_montanus.20B,20B,Reithrodontomys_montanus,Plains harvest mouse,0
2013,Sigmodon_hispidus.20B,20B,Sigmodon_hispidus,Hispid cotton rat,2
2013,Spermophilus_tridecemlineatus.20B,20B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2013,Synaptomys_cooperi.20B,20B,Synaptomys_cooperi,Southern bog lemming,0
2013,Zapus_hudsonius.20B,20B,Zapus_hudsonius,Meadow jumping mouse,0
2013,Blarina_hylophaga.4B,4B,Blarina_hylophaga,Elliot's short-tailed shrew,0
2013,Chaetodipus_hispidus.4B,4B,Chaetodipus_hispidus,Hispid pocket mouse,0
2013,Cryptotis_parva.4B,4B,Cryptotis_parva,North American least shrew,0
2013,Microtus_ochrogaster.4B,4B,Microtus_ochrogaster,Prairie vole,5
2013,Mus_musculus.4B,4B,Mus_musculus,House mouse,0
2013,Neotoma_floridana.4B,4B,Neotoma_floridana,Eastern woodrat,0
2013,Peromyscus_leucopus.4B,4B,Peromyscus_leucopus,White-footed mouse,15
2013,Peromyscus_maniculatus.4B,4B,Peromyscus_maniculatus,Deer mouse,0
2013,Reithrodontomys_megalotis.4B,4B,Reithrodontomys_megalotis,Western harvest mouse,4
2013,Reithrodontomys_montanus.4B,4B,Reithrodontomys_montanus,Plains harvest mouse,0
2013,Sigmodon_hispidus.4B,4B,Sigmodon_hispidus,Hispid cotton rat,0
2013,Spermophilus_tridecemlineatus.4B,4B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2013,Synaptomys_cooperi.4B,4B,Synaptomys_cooperi,Southern bog lemming,0
2013,Zapus_hudsonius.4B,4B,Zapus_hudsonius,Meadow jumping mouse,0
2013,Blarina_hylophaga.N1B,N1B,Blarina_hylophaga,Elliot's short-tailed shrew,0
2013,Chaetodipus_hispidus.N1B,N1B,Chaetodipus_hispidus,Hispid pocket mouse,0
2013,Cryptotis_parva.N1B,N1B,Cryptotis_parva,North American least shrew,0
2013,Microtus_ochrogaster.N1B,N1B,Microtus_ochrogaster,Prairie vole,0
2013,Mus_musculus.N1B,N1B,Mus_musculus,House mouse,0
2013,Neotoma_floridana.N1B,N1B,Neotoma_floridana,Eastern woodrat,0
2013,Peromyscus_leucopus.N1B,N1B,Peromyscus_leucopus,White-footed mouse,3
2013,Peromyscus_maniculatus.N1B,N1B,Peromyscus_maniculatus,Deer mouse,25
2013,Reithrodontomys_megalotis.N1B,N1B,Reithrodontomys_megalotis,Western harvest mouse,0
2013,Reithrodontomys_montanus.N1B,N1B,Reithrodontomys_montanus,Plains harvest mouse,0
2013,Sigmodon_hispidus.N1B,N1B,Sigmodon_hispidus,Hispid cotton rat,0
2013,Spermophilus_tridecemlineatus.N1B,N1B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2013,Synaptomys_cooperi.N1B,N1B,Synaptomys_cooperi,Southern bog lemming,0
2013,Zapus_hudsonius.N1B,N1B,Zapus_hudsonius,Meadow jumping mouse,0
2013,Blarina_hylophaga.N20B,N20B,Blarina_hylophaga,Elliot's short-tailed shrew,0
2013,Chaetodipus_hispidus.N20B,N20B,Chaetodipus_hispidus,Hispid pocket mouse,0
2013,Cryptotis_parva.N20B,N20B,Cryptotis_parva,North American least shrew,0
2013,Microtus_ochrogaster.N20B,N20B,Microtus_ochrogaster,Prairie vole,0
2013,Mus_musculus.N20B,N20B,Mus_musculus,House mouse,0
2013,Neotoma_floridana.N20B,N20B,Neotoma_floridana,Eastern woodrat,0
2013,Peromyscus_leucopus.N20B,N20B,Peromyscus_leucopus,White-footed mouse,1
2013,Peromyscus_maniculatus.N20B,N20B,Peromyscus_maniculatus,Deer mouse,15
2013,Reithrodontomys_megalotis.N20B,N20B,Reithrodontomys_megalotis,Western harvest mouse,0
2013,Reithrodontomys_montanus.N20B,N20B,Reithrodontomys_montanus,Plains harvest mouse,0
2013,Sigmodon_hispidus.N20B,N20B,Sigmodon_hispidus,Hispid cotton rat,0
2013,Spermophilus_tridecemlineatus.N20B,N20B,Spermophilus_tridecemlineatus,Thirteen-lined ground squirrel,0
2013,Synaptomys_cooperi.N20B,N20B,Synaptomys_cooperi,Southern bog lemming,0
2013,Zapus_hudsonius.N20B,N20B,Zapus_hudsonius,Meadow jumping mouse,0
2013,Blarina_hylophaga.N4D,N4D,Blarina_hylophaga,Elliot's short-tailed shrew,0
2013,Chaetodipus_hispidus.N4D,N4D,Chaetodipus_hispidus,Hispid pocket mouse,0
2013,Cryptotis_parva.N4D,N4D,Cryptotis_parva,North American least shrew,0
2013,Microtus_ochrogaster.N4D,N4D,Microtus_ochrogaster,Prairie vole,0
2013,Mus_musculus.N4D,N4D,Mus_musculus,House mouse,0
2013,Neotoma_floridana.N4D,N4D,Neotoma_floridana,Eastern woodrat,0
2013,Peromyscus_leucopus.N4D,N4D,Peromyscus_leucopus,White-footed mouse,14
2013,Peromyscus_maniculatus.N4D,N4D,Peromyscus_maniculatus,Deer mouse,12
2013,Reithrodontomys_megalotis.N4D,N4D,Reithrodontomys_megalotis,Western harvest mouse,1
2013,Reithrodontomys_montanus.N4D,N4D,Reithrodontomys_montanus,Plains harvest mouse,0
2013,Sigmodon_hispidus.N4D,N4D,Sigmodon_hispidus,Hispid cotton rat,1
